State,Metro,County,County_Area
TEXAS,Nonmetropolitan,Concho,2547914009
TEXAS,Nonmetropolitan,Cottle,2332448738
TEXAS,Nonmetropolitan,Crane,2033319700
TEXAS,Nonmetropolitan,Crockett,7270935062
TEXAS,Nonmetropolitan,Culberson,9873439558
TEXAS,Nonmetropolitan,Dallam,3893095082
TEXAS,Nonmetropolitan,Dawson,2331781560
TEXAS,Nonmetropolitan,Deaf Smith,3876750541
TEXAS,Nonmetropolitan,Delta,665192127
TEXAS,Nonmetropolitan,DeWitt,2354237927
TEXAS,Nonmetropolitan,Dickens,2335454676
TEXAS,Nonmetropolitan,Dimmit,3441795368
TEXAS,Nonmetropolitan,Donley,2400676101
TEXAS,Nonmetropolitan,Duval,4645083897
TEXAS,Nonmetropolitan,Eastland,2399637922
TEXAS,Nonmetropolitan,Edwards,5485259733
TEXAS,Nonmetropolitan,Erath,2805417369
TEXAS,Nonmetropolitan,Fannin,2307250914
TEXAS,Nonmetropolitan,Fayette,2460152118
TEXAS,Nonmetropolitan,Fisher,2328272101
TEXAS,Nonmetropolitan,Floyd,2569637284
TEXAS,Nonmetropolitan,Franklin,736570305
TEXAS,Nonmetropolitan,Freestone,2273311881
TEXAS,Nonmetropolitan,Frio,2935753507
TEXAS,Nonmetropolitan,Gaines,3891105257
TEXAS,Nonmetropolitan,Garza,2313930833
TEXAS,Nonmetropolitan,Gillespie,2740719114
TEXAS,Nonmetropolitan,Glasscock,2331552975
TEXAS,Nonmetropolitan,Gonzales,2762704863
TEXAS,Nonmetropolitan,Gray,2398261664
TEXAS,Nonmetropolitan,Grimes,2039530033
TEXAS,Nonmetropolitan,Hale,2602109438
TEXAS,Nonmetropolitan,Hall,2288233616
TEXAS,Nonmetropolitan,Hamilton,2165008734
TEXAS,Nonmetropolitan,Hansford,2382296648
TEXAS,Nonmetropolitan,Hardeman,1800337391
TEXAS,Nonmetropolitan,Harrison,2330874187
TEXAS,Nonmetropolitan,Hartley,3786435510
TEXAS,Nonmetropolitan,Haskell,2339103809
TEXAS,Nonmetropolitan,Hemphill,2347270019
TEXAS,Nonmetropolitan,Henderson,2263061592
TEXAS,Nonmetropolitan,Hill,2483423943
TEXAS,Nonmetropolitan,Hockley,2352723904
TEXAS,Nonmetropolitan,Hopkins,1987276095
TEXAS,Nonmetropolitan,Houston,3188288232
TEXAS,Nonmetropolitan,Howard,2333039137
TEXAS,Nonmetropolitan,Hutchinson,2298408152
TEXAS,Nonmetropolitan,Jack,2359323246
TEXAS,Nonmetropolitan,Jackson,2148246713
TEXAS,Nonmetropolitan,Jasper,2431105370
TEXAS,Nonmetropolitan,Jeff Davis,5865172230
TEXAS,Nonmetropolitan,Jim Hogg,2942674729
TEXAS,Nonmetropolitan,Jim Wells,2240779987
TEXAS,Nonmetropolitan,Karnes,1936008329
TEXAS,Nonmetropolitan,Kenedy,3777375654
TEXAS,Nonmetropolitan,Kent,2337482036
TEXAS,Nonmetropolitan,Kerr,2857601859
TEXAS,Nonmetropolitan,Kimble,3240035980
TEXAS,Nonmetropolitan,King,2359148814
TEXAS,Nonmetropolitan,Kinney,3522525630
TEXAS,Nonmetropolitan,Kleberg,2282572438
TEXAS,Nonmetropolitan,Knox,2203109026
TEXAS,Nonmetropolitan,Lamar,2349588921
TEXAS,Nonmetropolitan,Lamb,2631897582
TEXAS,Nonmetropolitan,La Salle,3850545736
TEXAS,Nonmetropolitan,Lavaca,2511535251
TEXAS,Nonmetropolitan,Lee,1629205077
TEXAS,Nonmetropolitan,Leon,2779462025
TEXAS,Nonmetropolitan,Limestone,2345053182
TEXAS,Nonmetropolitan,Lipscomb,2414350766
TEXAS,Nonmetropolitan,Live Oak,2692796898
TEXAS,Nonmetropolitan,Llano,2419183490
TEXAS,Nonmetropolitan,Loving,1732230057
TEXAS,Nonmetropolitan,Madison,1207103453
TEXAS,Nonmetropolitan,Marion,986485103
TEXAS,Nonmetropolitan,Mason,2405674101
TEXAS,Nonmetropolitan,Matagorda,2830586734
TEXAS,Nonmetropolitan,Maverick,3313817728
TEXAS,Nonmetropolitan,McCulloch,2759893537
TEXAS,Nonmetropolitan,McMullen,2952065878
TEXAS,Nonmetropolitan,Menard,2336237985
TEXAS,Nonmetropolitan,Milam,2633798227
TEXAS,Nonmetropolitan,Mills,1937867068
TEXAS,Nonmetropolitan,Mitchell,2359710929
TEXAS,Nonmetropolitan,Montague,2411034605
TEXAS,Nonmetropolitan,Moore,2330207187
TEXAS,Nonmetropolitan,Morris,652649200
TEXAS,Nonmetropolitan,Motley,2562963901
TEXAS,Nonmetropolitan,Nacogdoches,2451572357
TEXAS,Nonmetropolitan,Navarro,2614935410
TEXAS,Nonmetropolitan,Nolan,2362061743
TEXAS,Nonmetropolitan,Ochiltree,2376792056
TEXAS,Nonmetropolitan,Palo Pinto,2467090684
TEXAS,Nonmetropolitan,Panola,2101400911
TEXAS,Nonmetropolitan,Parmer,2281312144
TEXAS,Nonmetropolitan,Pecos,12338274958
TEXAS,Nonmetropolitan,Polk,2737732841
TEXAS,Nonmetropolitan,Presidio,9985057438
TEXAS,Nonmetropolitan,Rains,594280569
TEXAS,Nonmetropolitan,Reagan,3044049119
TEXAS,Nonmetropolitan,Real,1810812871
TEXAS,Nonmetropolitan,Red River,2703626782
TEXAS,Nonmetropolitan,Reeves,6825534331
TEXAS,Nonmetropolitan,Refugio,1995545559
TEXAS,Nonmetropolitan,Roberts,2393298464
TEXAS,Nonmetropolitan,Runnels,2722259321
TEXAS,Nonmetropolitan,Sabine,1273503789
TEXAS,Nonmetropolitan,San Augustine,1374395182
TEXAS,Nonmetropolitan,San Jacinto,1474332260
TEXAS,Nonmetropolitan,San Saba,2940447164
TEXAS,Nonmetropolitan,Schleicher,3394546070
TEXAS,Nonmetropolitan,Scurry,2345090483
TEXAS,Nonmetropolitan,Shackelford,2367989254
TEXAS,Nonmetropolitan,Shelby,2060566173
TEXAS,Nonmetropolitan,Sherman,2390651137
TEXAS,Nonmetropolitan,Starr,3168019238
TEXAS,Nonmetropolitan,Stephens,2322497227
TEXAS,Nonmetropolitan,Sterling,2391722770
TEXAS,Nonmetropolitan,Stonewall,2373238700
TEXAS,Nonmetropolitan,Sutton,3765674778
TEXAS,Nonmetropolitan,Swisher,2305502704
TEXAS,Nonmetropolitan,Terrell,6107235409
TEXAS,Nonmetropolitan,Terry,2302083289
TEXAS,Nonmetropolitan,Throckmorton,2363499444
TEXAS,Nonmetropolitan,Titus,1051683621
TEXAS,Nonmetropolitan,Trinity,1796924651
TEXAS,Nonmetropolitan,Upton,3215010600
TEXAS,Nonmetropolitan,Uvalde,4019455749
TEXAS,Nonmetropolitan,Val Verde,8144863664
TEXAS,Nonmetropolitan,Van Zandt,2182235201
TEXAS,Nonmetropolitan,Walker,2031124895
TEXAS,Nonmetropolitan,Ward,2164201063
TEXAS,Nonmetropolitan,Washington,1564829004
TEXAS,Nonmetropolitan,Wharton,2813117310
TEXAS,Nonmetropolitan,Wheeler,2368603579
TEXAS,Nonmetropolitan,Wilbarger,2514738099
TEXAS,Nonmetropolitan,Willacy,1529622790
TEXAS,Nonmetropolitan,Winkler,2178876162
TEXAS,Nonmetropolitan,Wood,1671177481
TEXAS,Nonmetropolitan,Yoakum,2071252477
TEXAS,Nonmetropolitan,Young,2368538309
TEXAS,Nonmetropolitan,Zapata,2585876219
UTAH,Metropolitan,Box Elder,14881016770
UTAH,Metropolitan,Cache,3016638905
UTAH,Metropolitan,Davis,774500758
UTAH,Metropolitan,Juab,8784407493
UTAH,Metropolitan,Salt Lake County Unified Police Department,1921943668
UTAH,Metropolitan,Tooele,17979556881
UTAH,Metropolitan,Utah,5189357942
UTAH,Metropolitan,Washington,6287037057
UTAH,Metropolitan,Weber,1492522446
UTAH,Nonmetropolitan,Beaver,6689681807
UTAH,Nonmetropolitan,Daggett,1805185916
UTAH,Nonmetropolitan,Duchesne,8379502727
UTAH,Nonmetropolitan,Emery,11557242839
UTAH,Nonmetropolitan,Grand,9512361710
UTAH,Nonmetropolitan,Iron,8537474421
UTAH,Nonmetropolitan,Kane,10333912578
UTAH,Nonmetropolitan,Millard,17106839710
UTAH,Nonmetropolitan,Rich,2664700964
UTAH,Nonmetropolitan,San Juan,20253132571
UTAH,Nonmetropolitan,Sanpete,4117901470
UTAH,Nonmetropolitan,Sevier,4947999999
UTAH,Nonmetropolitan,Summit,4844778489
UTAH,Nonmetropolitan,Uintah,11609319533
UTAH,Nonmetropolitan,Wasatch,3048467971
VERMONT,Metropolitan,Chittenden,1389750172
VERMONT,Metropolitan,Franklin,1642360202
VERMONT,Metropolitan,Grand Isle,211881635
VERMONT,Nonmetropolitan,Addison,1984780360
VERMONT,Nonmetropolitan,Caledonia,1680951719
VERMONT,Nonmetropolitan,Lamoille,1188468702
VERMONT,Nonmetropolitan,Orange,1779395261
VERMONT,Nonmetropolitan,Rutland,2408213829
VERMONT,Nonmetropolitan,Washington,1779428779
VIRGINIA,Metropolitan,Albemarle County Police Department,1866007831
VIRGINIA,Metropolitan,Amelia,920143514
VIRGINIA,Metropolitan,Amherst,1227554630
VIRGINIA,Metropolitan,Appomattox,865622497
VIRGINIA,Metropolitan,Arlington County Police Department,67333000
VIRGINIA,Metropolitan,Augusta,2504708478
VIRGINIA,Metropolitan,Bedford,
VIRGINIA,Metropolitan,Botetourt,1401900412
VIRGINIA,Metropolitan,Buckingham,1501215438
VIRGINIA,Metropolitan,Campbell,1303300940
VIRGINIA,Metropolitan,Charles City,473494109
VIRGINIA,Metropolitan,Chesterfield County Police Department,1097033443
VIRGINIA,Metropolitan,Clarke,455664152
VIRGINIA,Metropolitan,Craig,849770458
VIRGINIA,Metropolitan,Culpeper,982089169
VIRGINIA,Metropolitan,Fairfax County Police Department,16162729
VIRGINIA,Metropolitan,Fauquier,1678326423
VIRGINIA,Metropolitan,Floyd,986585627
VIRGINIA,Metropolitan,Fluvanna,743630414
VIRGINIA,Metropolitan,Franklin,21563597
VIRGINIA,Metropolitan,Frederick,1070101640
VIRGINIA,Metropolitan,Giles,925205279
VIRGINIA,Metropolitan,Gloucester,564117808
VIRGINIA,Metropolitan,Goochland,726830014
VIRGINIA,Metropolitan,Greene,403865093
VIRGINIA,Metropolitan,Hanover,1211818312
VIRGINIA,Metropolitan,Henrico County Police Department,605180344
VIRGINIA,Metropolitan,Isle of Wight,817574799
VIRGINIA,Metropolitan,James City County Police Department,368724589
VIRGINIA,Metropolitan,King William,709471336
VIRGINIA,Metropolitan,Loudoun,1335828238
VIRGINIA,Metropolitan,Mathews,222498971
VIRGINIA,Metropolitan,Montgomery,1001920426
VIRGINIA,Metropolitan,Nelson,1219224471
VIRGINIA,Metropolitan,New Kent,543990078
VIRGINIA,Metropolitan,Powhatan,673916979
VIRGINIA,Metropolitan,Prince George County Police Department,687240723
VIRGINIA,Metropolitan,Prince William County Police Department,869562682
VIRGINIA,Metropolitan,Pulaski,828377036
VIRGINIA,Metropolitan,Roanoke County Police Department,110121235
VIRGINIA,Metropolitan,Rockingham,2200943714
VIRGINIA,Metropolitan,Scott,1387786298
VIRGINIA,Metropolitan,Spotsylvania,1039887175
VIRGINIA,Metropolitan,Stafford,697237202
VIRGINIA,Metropolitan,Sussex,1269679004
VIRGINIA,Metropolitan,Warren,555641045
VIRGINIA,Metropolitan,Washington,1453385755
VIRGINIA,Metropolitan,York,270917800
VIRGINIA,Nonmetropolitan,Accomack,1163706181
VIRGINIA,Nonmetropolitan,Alleghany,1156608816
VIRGINIA,Nonmetropolitan,Bath,1370626056
VIRGINIA,Nonmetropolitan,Bland,926311269
VIRGINIA,Nonmetropolitan,Brunswick,1466539956
VIRGINIA,Nonmetropolitan,Buchanan,1302386948
VIRGINIA,Nonmetropolitan,Carroll,1229582124
VIRGINIA,Nonmetropolitan,Cumberland,770525894
VIRGINIA,Nonmetropolitan,Dickenson,855860629
VIRGINIA,Nonmetropolitan,Essex,665884530
VIRGINIA,Nonmetropolitan,Grayson,1144218810
VIRGINIA,Nonmetropolitan,Greensville,764634552
VIRGINIA,Nonmetropolitan,Halifax,2117910064
VIRGINIA,Nonmetropolitan,Henry,990282309
VIRGINIA,Nonmetropolitan,Highland,1075266902
VIRGINIA,Nonmetropolitan,King and Queen,816239120
VIRGINIA,Nonmetropolitan,King George,465122891
VIRGINIA,Nonmetropolitan,Lancaster,345238881
VIRGINIA,Nonmetropolitan,Lee,1127622401
VIRGINIA,Nonmetropolitan,Louisa,1284976753
VIRGINIA,Nonmetropolitan,Lunenburg,1118097710
VIRGINIA,Nonmetropolitan,Madison,830447699
VIRGINIA,Nonmetropolitan,Mecklenburg,1619502374
VIRGINIA,Nonmetropolitan,Northampton,548282865
VIRGINIA,Nonmetropolitan,Northumberland,495768323
VIRGINIA,Nonmetropolitan,Nottoway,814265583
VIRGINIA,Nonmetropolitan,Orange,883475384
VIRGINIA,Nonmetropolitan,Page,802949708
VIRGINIA,Nonmetropolitan,Patrick,1250846143
VIRGINIA,Nonmetropolitan,Pittsylvania,2509705660
VIRGINIA,Nonmetropolitan,Prince Edward,906395970
VIRGINIA,Nonmetropolitan,Richmond,155176309
VIRGINIA,Nonmetropolitan,Rockbridge,1545038082
VIRGINIA,Nonmetropolitan,Russell,1226419638
VIRGINIA,Nonmetropolitan,Shenandoah,1315897688
VIRGINIA,Nonmetropolitan,Smyth,1168992135
VIRGINIA,Nonmetropolitan,Southampton,1551866777
VIRGINIA,Nonmetropolitan,Surry,722475750
VIRGINIA,Nonmetropolitan,Tazewell,1343661893
VIRGINIA,Nonmetropolitan,Westmoreland,593950813
VIRGINIA,Nonmetropolitan,Wise,1044903123
VIRGINIA,Nonmetropolitan,Wythe,1196372570
WASHINGTON,Metropolitan,Asotin,1647443920
WASHINGTON,Metropolitan,Benton,4402941863
WASHINGTON,Metropolitan,Chelan,7565788664
WASHINGTON,Metropolitan,Clark,1627765163
WASHINGTON,Metropolitan,Columbia,2249624728
WASHINGTON,Metropolitan,Cowlitz,2954137364
WASHINGTON,Metropolitan,Douglas,4711869855
WASHINGTON,Metropolitan,Franklin,3215718499
WASHINGTON,Metropolitan,King,5478600963
WASHINGTON,Metropolitan,Kitsap,1023381117
WASHINGTON,Metropolitan,Pend Oreille,3626638411
WASHINGTON,Metropolitan,Pierce,4319603700
WASHINGTON,Metropolitan,Skagit,4481247129
WASHINGTON,Metropolitan,Skamania,4294888152
WASHINGTON,Metropolitan,Snohomish,5404058573
WASHINGTON,Metropolitan,Spokane,4568452137
WASHINGTON,Metropolitan,Stevens,6416419681
WASHINGTON,Metropolitan,Thurston,1871237475
WASHINGTON,Metropolitan,Walla Walla,3289368965
WASHINGTON,Metropolitan,Whatcom,5459429045
WASHINGTON,Metropolitan,Yakima,11122757280
WASHINGTON,Nonmetropolitan,Adams,4985698857
WASHINGTON,Nonmetropolitan,Clallam,4503162162
WASHINGTON,Nonmetropolitan,Ferry,5706360675
WASHINGTON,Nonmetropolitan,Garfield,1841054898
WASHINGTON,Nonmetropolitan,Grant,6939853494
WASHINGTON,Nonmetropolitan,Grays Harbor,4924421612
WASHINGTON,Nonmetropolitan,Island,540043252
WASHINGTON,Nonmetropolitan,Jefferson,4671590207
WASHINGTON,Nonmetropolitan,Kittitas,5949976986
WASHINGTON,Nonmetropolitan,Klickitat,4847515948
WASHINGTON,Nonmetropolitan,Lewis,6223151022
WASHINGTON,Nonmetropolitan,Lincoln,5984421210
WASHINGTON,Nonmetropolitan,Mason,2484892348
WASHINGTON,Nonmetropolitan,Okanogan,13639353722
WASHINGTON,Nonmetropolitan,Pacific,2415872165
WASHINGTON,Nonmetropolitan,San Juan,450429070
WASHINGTON,Nonmetropolitan,Wahkiakum,680956809
WASHINGTON,Nonmetropolitan,Whitman,5592461099
WEST VIRGINIA,Metropolitan,Berkeley,831770845
WEST VIRGINIA,Metropolitan,Boone,1298967363
WEST VIRGINIA,Metropolitan,Brooke,231034123
WEST VIRGINIA,Metropolitan,Cabell,727837363
WEST VIRGINIA,Metropolitan,Fayette,1713569368
WEST VIRGINIA,Metropolitan,Hampshire,1658615872
WEST VIRGINIA,Metropolitan,Hancock,213957187
WEST VIRGINIA,Metropolitan,Kanawha,2335215681
WEST VIRGINIA,Metropolitan,Marshall,791063494
WEST VIRGINIA,Metropolitan,Mineral,849172613
WEST VIRGINIA,Metropolitan,Monongalia,932631310
WEST VIRGINIA,Metropolitan,Ohio,274098954
WEST VIRGINIA,Metropolitan,Preston,1680419589
WEST VIRGINIA,Metropolitan,Putnam,895302729
WEST VIRGINIA,Metropolitan,Raleigh,1567869620
WEST VIRGINIA,Metropolitan,Wayne,1310519821
WEST VIRGINIA,Metropolitan,Wirt,602201079
WEST VIRGINIA,Metropolitan,Wood,949256564
WEST VIRGINIA,Nonmetropolitan,Braxton,1322996994
WEST VIRGINIA,Nonmetropolitan,Grant,1236390677
WEST VIRGINIA,Nonmetropolitan,Hardy,1508194692
WEST VIRGINIA,Nonmetropolitan,Harrison,1077454931
WEST VIRGINIA,Nonmetropolitan,Jackson,1202683279
WEST VIRGINIA,Nonmetropolitan,Lewis,1002141357
WEST VIRGINIA,Nonmetropolitan,Logan,1175211133
WEST VIRGINIA,Nonmetropolitan,Marion,799642788
WEST VIRGINIA,Nonmetropolitan,Mason,1115682322
WEST VIRGINIA,Nonmetropolitan,Mingo,1095926622
WEST VIRGINIA,Nonmetropolitan,Monroe,1224426755
WEST VIRGINIA,Nonmetropolitan,Morgan,593295474
WEST VIRGINIA,Nonmetropolitan,Nicholas,1675324341
WEST VIRGINIA,Nonmetropolitan,Pleasants,337007574
WEST VIRGINIA,Nonmetropolitan,Randolph,2692810852
WEST VIRGINIA,Nonmetropolitan,Ritchie,1170648846
WEST VIRGINIA,Nonmetropolitan,Roane,1252422375
WEST VIRGINIA,Nonmetropolitan,Tyler,663818549
WEST VIRGINIA,Nonmetropolitan,Upshur,918506891
WEST VIRGINIA,Nonmetropolitan,Wetzel,927389124
WEST VIRGINIA,Nonmetropolitan,Wyoming,1293619556
WISCONSIN,Metropolitan,Brown,1372933176
WISCONSIN,Metropolitan,Calumet,824341282
WISCONSIN,Metropolitan,Chippewa,2611628466
WISCONSIN,Metropolitan,Columbia,1982753988
WISCONSIN,Metropolitan,Dane,3098910897
WISCONSIN,Metropolitan,Douglas,3378102266
WISCONSIN,Metropolitan,Eau Claire,1652211289
WISCONSIN,Metropolitan,Fond du Lac,1863666382
WISCONSIN,Metropolitan,Green,1512664663
WISCONSIN,Metropolitan,Iowa,1975379906
WISCONSIN,Metropolitan,Kenosha,704110693
WISCONSIN,Metropolitan,Kewaunee,886951858
WISCONSIN,Metropolitan,La Crosse,1170076691
WISCONSIN,Metropolitan,Marathon,4002224342
WISCONSIN,Metropolitan,Milwaukee,625440563
WISCONSIN,Metropolitan,Outagamie,1651321056
WISCONSIN,Metropolitan,Ozaukee,603510821
WISCONSIN,Metropolitan,Pierce,1486272236
WISCONSIN,Metropolitan,Racine,861398471
WISCONSIN,Metropolitan,Rock,1859964571
WISCONSIN,Metropolitan,Sheboygan,1324851063
WISCONSIN,Metropolitan,St. Croix,1871121259
WISCONSIN,Metropolitan,Washington,1115362189
WISCONSIN,Metropolitan,Waukesha,1423769192
WISCONSIN,Metropolitan,Winnebago,1125846130
WISCONSIN,Nonmetropolitan,Adams,1672240387
